instance,obj,initial,bestroot,imp,mean,time
data/instances/valid_4950_2975/instance_12.lp,852.5459021028665,829.3771039262076,829.3771039262076,23.168798176658925,864.9591558186627,647.2435975074768
data/instances/valid_4950_2975/instance_13.lp,874.3060757516299,850.1941757144688,850.1941757144688,24.11190003716115,864.9591558186627,647.2435975074768
data/instances/valid_4950_2975/instance_14.lp,866.6383701491656,832.4613297217159,832.4613297217159,34.1770404274497,864.9591558186627,647.2435975074768
data/instances/valid_4950_2975/instance_15.lp,868.547017444965,840.4306105384958,840.4306105384958,28.11640690646925,864.9591558186627,647.2435975074768
data/instances/valid_4950_2975/instance_16.lp,861.0863464339262,831.5337893538474,831.5337893538474,29.552557080078827,864.9591558186627,647.2435975074768
data/instances/valid_4950_2975/instance_17.lp,862.7373049927364,849.6280447586246,849.6280447586246,13.109260234111844,864.9591558186627,647.2435975074768
data/instances/valid_4950_2975/instance_18.lp,842.6550503590673,819.7917354033275,819.7917354033275,22.86331495573984,864.9591558186627,647.2435975074768
data/instances/valid_4950_2975/instance_19.lp,866.9977706004087,839.5351192714475,839.5351192714475,27.462651328961215,864.9591558186627,647.2435975074768
data/instances/valid_4950_2975/instance_20.lp,863.8395089939546,824.6841693652058,824.6841693652058,39.155339628748834,864.9591558186627,647.2435975074768
data/instances/valid_4950_2975/instance_1.lp,866.2930754035874,841.4645589802104,841.4645589802104,24.828516423376982,866.8342641687675,640.7839353084564
data/instances/valid_4950_2975/instance_2.lp,862.7090452642211,834.6415478166341,834.6415478166341,28.067497447587016,866.8342641687675,640.7839353084564
data/instances/valid_4950_2975/instance_3.lp,861.4311442513994,830.2276724854629,830.2276724854629,31.203471765936456,866.8342641687675,640.7839353084564
data/instances/valid_4950_2975/instance_4.lp,881.3881541221854,860.2139799787275,860.2139799787275,21.17417414345789,866.8342641687675,640.7839353084564
data/instances/valid_4950_2975/instance_5.lp,879.1745752149092,852.4862658469981,852.4862658469981,26.688309367911074,866.8342641687675,640.7839353084564
data/instances/valid_4950_2975/instance_6.lp,879.1540090064465,860.9524969939146,860.9524969939146,18.201512012531907,866.8342641687675,640.7839353084564
data/instances/valid_4950_2975/instance_7.lp,876.3048236973626,853.2563643724495,853.2563643724495,23.048459324913097,866.8342641687675,640.7839353084564
data/instances/valid_4950_2975/instance_8.lp,874.7955190715214,840.1668662424286,840.1668662424286,34.62865282909286,866.8342641687675,640.7839353084564
data/instances/valid_4950_2975/instance_9.lp,840.8653820468105,813.7435267624217,813.7435267624217,27.121855284388857,866.8342641687675,640.7839353084564
data/instances/valid_4950_2975/instance_10.lp,868.795563669988,838.1068509575747,838.1068509575747,30.68871271241335,866.8342641687675,640.7839353084564
data/instances/valid_4950_2975/instance_11.lp,861.5769002974455,830.0031261864114,830.0031261864114,31.57377411103414,866.8342641687675,640.7839353084564
data/instances/valid_4950_2975/instance_12.lp,860.8767432959186,829.3771039262076,829.3771039262076,31.499639369710962,866.8342641687675,640.7839353084564
data/instances/valid_4950_2975/instance_13.lp,877.0035022288023,850.1941757144688,850.1941757144688,26.80932651433352,866.8342641687675,640.7839353084564
data/instances/valid_4950_2975/instance_14.lp,863.2782312041204,832.4613297217159,832.4613297217159,30.816901482404546,866.8342641687675,640.7839353084564
data/instances/valid_4950_2975/instance_15.lp,876.0320911351336,840.4306105384958,840.4306105384958,35.60148059663777,866.8342641687675,640.7839353084564
data/instances/valid_4950_2975/instance_16.lp,866.0743245407643,831.5337893538474,831.5337893538474,34.54053518691694,866.8342641687675,640.7839353084564
data/instances/valid_4950_2975/instance_17.lp,868.8366790579566,849.6280447586246,849.6280447586246,19.20863429933206,866.8342641687675,640.7839353084564
data/instances/valid_4950_2975/instance_18.lp,844.1346803625892,819.7917354033275,819.7917354033275,24.342944959261672,866.8342641687675,640.7839353084564
data/instances/valid_4950_2975/instance_19.lp,860.5838642360435,839.5351192714475,839.5351192714475,21.04874496459604,866.8342641687675,640.7839353084564
data/instances/valid_4950_2975/instance_20.lp,867.3769752681432,824.6841693652058,824.6841693652058,42.69280590293738,866.8342641687675,640.7839353084564
data/instances/valid_4950_2975/instance_1.lp,872.4678067195086,841.4645589802104,841.4645589802104,31.003247739298217,866.9378091049941,655.8500623703003
data/instances/valid_4950_2975/instance_2.lp,864.4931691542089,834.6415478166341,834.6415478166341,29.851621337574784,866.9378091049941,655.8500623703003
data/instances/valid_4950_2975/instance_3.lp,866.7623015124041,830.2276724854629,830.2276724854629,36.53462902694116,866.9378091049941,655.8500623703003
data/instances/valid_4950_2975/instance_4.lp,886.2114091366844,860.2139799787275,860.2139799787275,25.997429157956958,866.9378091049941,655.8500623703003
data/instances/valid_4950_2975/instance_5.lp,881.0457252464896,852.4862658469981,852.4862658469981,28.559459399491516,866.9378091049941,655.8500623703003
data/instances/valid_4950_2975/instance_6.lp,880.4804537103985,860.9524969939146,860.9524969939146,19.527956716483914,866.9378091049941,655.8500623703003
data/instances/valid_4950_2975/instance_7.lp,879.7636619343916,853.2563643724495,853.2563643724495,26.507297561942096,866.9378091049941,655.8500623703003
data/instances/valid_4950_2975/instance_8.lp,862.0348763316484,840.1668662424286,840.1668662424286,21.868010089219865,866.9378091049941,655.8500623703003
data/instances/valid_4950_2975/instance_9.lp,852.6695744678334,813.7435267624217,813.7435267624217,38.92604770541175,866.9378091049941,655.8500623703003
data/instances/valid_4950_2975/instance_10.lp,862.165664924411,838.1068509575747,838.1068509575747,24.058813966836283,866.9378091049941,655.8500623703003
data/instances/valid_4950_2975/instance_11.lp,861.0965441069386,830.0031261864114,830.0031261864114,31.09341792052726,866.9378091049941,655.8500623703003
data/instances/valid_4950_2975/instance_12.lp,860.123185913633,829.3771039262076,829.3771039262076,30.74608198742544,866.9378091049941,655.8500623703003
data/instances/valid_4950_2975/instance_13.lp,874.2678908752174,850.1941757144688,850.1941757144688,24.073715160748634,866.9378091049941,655.8500623703003
data/instances/valid_4950_2975/instance_14.lp,868.271961359031,832.4613297217159,832.4613297217159,35.81063163731517,866.9378091049941,655.8500623703003
data/instances/valid_4950_2975/instance_15.lp,869.6024686367914,840.4306105384958,840.4306105384958,29.171858098295615,866.9378091049941,655.8500623703003
data/instances/valid_4950_2975/instance_16.lp,862.8320487460594,831.5337893538474,831.5337893538474,31.298259392212003,866.9378091049941,655.8500623703003
data/instances/valid_4950_2975/instance_17.lp,864.668137039923,849.6280447586246,849.6280447586246,15.04009228129837,866.9378091049941,655.8500623703003
data/instances/valid_4950_2975/instance_18.lp,842.4452158150857,819.7917354033275,819.7917354033275,22.65348041175821,866.9378091049941,655.8500623703003
data/instances/valid_4950_2975/instance_19.lp,866.56833681698,839.5351192714475,839.5351192714475,27.03321754553258,866.9378091049941,655.8500623703003
data/instances/valid_4950_2975/instance_20.lp,860.7857496522424,824.6841693652058,824.6841693652058,36.101580287036654,866.9378091049941,655.8500623703003
data/instances/valid_4950_2975/instance_1.lp,868.0008281553551,841.4645589802104,841.4645589802104,26.53626917514464,866.125839402964,625.9479746818542
data/instances/valid_4950_2975/instance_2.lp,857.9693931000858,834.6415478166341,834.6415478166341,23.327845283451666,866.125839402964,625.9479746818542
data/instances/valid_4950_2975/instance_3.lp,861.8450039001425,830.2276724854629,830.2276724854629,31.617331414679597,866.125839402964,625.9479746818542
data/instances/valid_4950_2975/instance_4.lp,883.6382992203112,860.2139799787275,860.2139799787275,23.424319241583703,866.125839402964,625.9479746818542
data/instances/valid_4950_2975/instance_5.lp,877.6867067343363,852.4862658469981,852.4862658469981,25.20044088733823,866.125839402964,625.9479746818542
data/instances/valid_4950_2975/instance_6.lp,877.5382001889577,860.9524969939146,860.9524969939146,16.585703195043152,866.125839402964,625.9479746818542
data/instances/valid_4950_2975/instance_7.lp,881.2142739923679,853.2563643724495,853.2563643724495,27.957909619918382,866.125839402964,625.9479746818542
data/instances/valid_4950_2975/instance_8.lp,870.6578869150758,840.1668662424286,840.1668662424286,30.49102067264721,866.125839402964,625.9479746818542
data/instances/valid_4950_2975/instance_9.lp,842.9564023078856,813.7435267624217,813.7435267624217,29.21287554546393,866.125839402964,625.9479746818542
data/instances/valid_4950_2975/instance_10.lp,861.6248001573149,838.1068509575747,838.1068509575747,23.5179491997402,866.125839402964,625.9479746818542
data/instances/valid_4950_2975/instance_11.lp,857.5684646751284,830.0031261864114,830.0031261864114,27.56533848871709,866.125839402964,625.9479746818542
data/instances/valid_4950_2975/instance_12.lp,863.4786562481949,829.3771039262076,829.3771039262076,34.10155232198724,866.125839402964,625.9479746818542
data/instances/valid_4950_2975/instance_13.lp,875.3582501495493,850.1941757144688,850.1941757144688,25.16407443508058,866.125839402964,625.9479746818542
data/instances/valid_4950_2975/instance_14.lp,871.9222579400787,832.4613297217159,832.4613297217159,39.460928218362824,866.125839402964,625.9479746818542
data/instances/valid_4950_2975/instance_15.lp,866.2924144109735,840.4306105384958,840.4306105384958,25.861803872477708,866.125839402964,625.9479746818542
data/instances/valid_4950_2975/instance_16.lp,862.7562441191836,831.5337893538474,831.5337893538474,31.222454765336238,866.125839402964,625.9479746818542
data/instances/valid_4950_2975/instance_17.lp,866.5743441319645,849.6280447586246,849.6280447586246,16.94629937333991,866.125839402964,625.9479746818542
data/instances/valid_4950_2975/instance_18.lp,846.7410915651064,819.7917354033275,819.7917354033275,26.94935616177895,866.125839402964,625.9479746818542
data/instances/valid_4950_2975/instance_19.lp,865.3157466160301,839.5351192714475,839.5351192714475,25.780627344582626,866.125839402964,625.9479746818542
data/instances/valid_4950_2975/instance_20.lp,863.3775235312363,824.6841693652058,824.6841693652058,38.69335416603053,866.125839402964,625.9479746818542
data/instances/valid_4950_2975/instance_1.lp,864.0755550822317,841.4645589802104,841.4645589802104,22.610996102021318,865.7241340979506,650.0998361110687
data/instances/valid_4950_2975/instance_2.lp,864.6367321690294,834.6415478166341,834.6415478166341,29.995184352395313,865.7241340979506,650.0998361110687
data/instances/valid_4950_2975/instance_3.lp,864.274487152587,830.2276724854629,830.2276724854629,34.04681466712407,865.7241340979506,650.0998361110687
data/instances/valid_4950_2975/instance_4.lp,877.3314974924612,860.2139799787275,860.2139799787275,17.117517513733674,865.7241340979506,650.0998361110687
data/instances/valid_4950_2975/instance_5.lp,874.9305538885243,852.4862658469981,852.4862658469981,22.444288041526193,865.7241340979506,650.0998361110687
data/instances/valid_4950_2975/instance_6.lp,874.9757872665836,860.9524969939146,860.9524969939146,14.023290272668987,865.7241340979506,650.0998361110687
data/instances/valid_4950_2975/instance_7.lp,878.2566898827465,853.2563643724495,853.2563643724495,25.00032551029699,865.7241340979506,650.0998361110687
data/instances/valid_4950_2975/instance_8.lp,867.0102811367778,840.1668662424286,840.1668662424286,26.84341489434928,865.7241340979506,650.0998361110687
data/instances/valid_4950_2975/instance_9.lp,848.0727393051326,813.7435267624217,813.7435267624217,34.329212542710934,865.7241340979506,650.0998361110687
data/instances/valid_4950_2975/instance_10.lp,863.6657132702348,838.1068509575747,838.1068509575747,25.558862312660153,865.7241340979506,650.0998361110687
data/instances/valid_4950_2975/instance_11.lp,861.3489318341121,830.0031261864114,830.0031261864114,31.345805647700786,865.7241340979506,650.0998361110687
data/instances/valid_4950_2975/instance_12.lp,863.6883866379902,829.3771039262076,829.3771039262076,34.31128271178261,865.7241340979506,650.0998361110687
data/instances/valid_4950_2975/instance_13.lp,874.3292074763557,850.1941757144688,850.1941757144688,24.13503176188692,865.7241340979506,650.0998361110687
data/instances/valid_4950_2975/instance_14.lp,872.0248449633731,832.4613297217159,832.4613297217159,39.56351524165723,865.7241340979506,650.0998361110687
data/instances/valid_4950_2975/instance_15.lp,868.1191559754363,840.4306105384958,840.4306105384958,27.688545436940558,865.7241340979506,650.0998361110687
data/instances/valid_4950_2975/instance_16.lp,859.7003223102096,831.5337893538474,831.5337893538474,28.166532956362175,865.7241340979506,650.0998361110687
data/instances/valid_4950_2975/instance_17.lp,864.8836042041632,849.6280447586246,849.6280447586246,15.255559445538665,865.7241340979506,650.0998361110687
data/instances/valid_4950_2975/instance_18.lp,842.0360393623849,819.7917354033275,819.7917354033275,22.244303959057447,865.7241340979506,650.0998361110687
data/instances/valid_4950_2975/instance_19.lp,870.1416953746751,839.5351192714475,839.5351192714475,30.606576103227667,865.7241340979506,650.0998361110687
data/instances/valid_4950_2975/instance_20.lp,860.980457174002,824.6841693652058,824.6841693652058,36.29628780879625,865.7241340979506,650.0998361110687
data/instances/valid_4950_2975/instance_1.lp,864.3644072851713,841.4645589802104,841.4645589802104,22.89984830496087,864.5036412999947,644.1165330410004
data/instances/valid_4950_2975/instance_2.lp,857.3438381844554,834.6415478166341,834.6415478166341,22.70229036782132,864.5036412999947,644.1165330410004
data/instances/valid_4950_2975/instance_3.lp,857.0699070206507,830.2276724854629,830.2276724854629,26.8422345351878,864.5036412999947,644.1165330410004
data/instances/valid_4950_2975/instance_4.lp,882.2106902434455,860.2139799787275,860.2139799787275,21.99671026471799,864.5036412999947,644.1165330410004
data/instances/valid_4950_2975/instance_5.lp,875.5847874027143,852.4862658469981,852.4862658469981,23.09852155571616,864.5036412999947,644.1165330410004
data/instances/valid_4950_2975/instance_6.lp,874.7569531633434,860.9524969939146,860.9524969939146,13.804456169428818,864.5036412999947,644.1165330410004
data/instances/valid_4950_2975/instance_7.lp,877.7308120266105,853.2563643724495,853.2563643724495,24.47444765416094,864.5036412999947,644.1165330410004
data/instances/valid_4950_2975/instance_8.lp,864.2257414602519,840.1668662424286,840.1668662424286,24.058875217823356,864.5036412999947,644.1165330410004
data/instances/valid_4950_2975/instance_9.lp,842.0330683809999,813.7435267624217,813.7435267624217,28.289541618578255,864.5036412999947,644.1165330410004
data/instances/valid_4950_2975/instance_10.lp,865.1127347430383,838.1068509575747,838.1068509575747,27.005883785463652,864.5036412999947,644.1165330410004
data/instances/valid_4950_2975/instance_11.lp,859.2003510921337,830.0031261864114,830.0031261864114,29.19722490572235,864.5036412999947,644.1165330410004
data/instances/valid_4950_2975/instance_12.lp,855.6321092474211,829.3771039262076,829.3771039262076,26.255005321213503,864.5036412999947,644.1165330410004
data/instances/valid_4950_2975/instance_13.lp,869.7720013435875,850.1941757144688,850.1941757144688,19.577825629118706,864.5036412999947,644.1165330410004
data/instances/valid_4950_2975/instance_14.lp,866.0080689784594,832.4613297217159,832.4613297217159,33.546739256743535,864.5036412999947,644.1165330410004
data/instances/valid_4950_2975/instance_15.lp,869.5157005963573,840.4306105384958,840.4306105384958,29.08509005786152,864.5036412999947,644.1165330410004
data/instances/valid_4950_2975/instance_16.lp,859.2908003789463,831.5337893538474,831.5337893538474,27.757011025098905,864.5036412999947,644.1165330410004
data/instances/valid_4950_2975/instance_17.lp,868.7114130054005,849.6280447586246,849.6280447586246,19.083368246775876,864.5036412999947,644.1165330410004
data/instances/valid_4950_2975/instance_18.lp,846.919612550104,819.7917354033275,819.7917354033275,27.12787714677654,864.5036412999947,644.1165330410004
data/instances/valid_4950_2975/instance_19.lp,870.949212479744,839.5351192714475,839.5351192714475,31.41409320829655,864.5036412999947,644.1165330410004
data/instances/valid_4950_2975/instance_20.lp,863.6406164170568,824.6841693652058,824.6841693652058,38.956447051851,864.5036412999947,644.1165330410004
data/instances/valid_4950_2975/instance_1.lp,865.9495761789896,841.4645589802104,841.4645589802104,24.485017198779133,863.4095477811782,640.5192015171051
data/instances/valid_4950_2975/instance_2.lp,858.4347710323507,834.6415478166341,834.6415478166341,23.79322321571658,863.4095477811782,640.5192015171051
data/instances/valid_4950_2975/instance_3.lp,851.835215865883,830.2276724854629,830.2276724854629,21.60754338042011,863.4095477811782,640.5192015171051
data/instances/valid_4950_2975/instance_4.lp,881.1614315459674,860.2139799787275,860.2139799787275,20.94745156723991,863.4095477811782,640.5192015171051
data/instances/valid_4950_2975/instance_5.lp,876.4681992707513,852.4862658469981,852.4862658469981,23.981933423753162,863.4095477811782,640.5192015171051
data/instances/valid_4950_2975/instance_6.lp,877.2882395341351,860.9524969939146,860.9524969939146,16.335742540220508,863.4095477811782,640.5192015171051
data/instances/valid_4950_2975/instance_7.lp,876.1587520716225,853.2563643724495,853.2563643724495,22.902387699173005,863.4095477811782,640.5192015171051
data/instances/valid_4950_2975/instance_8.lp,865.7864335177612,840.1668662424286,840.1668662424286,25.619567275332656,863.4095477811782,640.5192015171051
data/instances/valid_4950_2975/instance_9.lp,847.1787485794214,813.7435267624217,813.7435267624217,33.43522181699973,863.4095477811782,640.5192015171051
data/instances/valid_4950_2975/instance_10.lp,864.310705397635,838.1068509575747,838.1068509575747,26.203854440060354,863.4095477811782,640.5192015171051
data/instances/valid_4950_2975/instance_11.lp,856.7200605529104,830.0031261864114,830.0031261864114,26.716934366499004,863.4095477811782,640.5192015171051
data/instances/valid_4950_2975/instance_12.lp,858.2075187055684,829.3771039262076,829.3771039262076,28.830414779360808,863.4095477811782,640.5192015171051
data/instances/valid_4950_2975/instance_13.lp,869.3846278149558,850.1941757144688,850.1941757144688,19.19045210048705,863.4095477811782,640.5192015171051
data/instances/valid_4950_2975/instance_14.lp,869.3508459149367,832.4613297217159,832.4613297217159,36.88951619322086,863.4095477811782,640.5192015171051
data/instances/valid_4950_2975/instance_15.lp,865.7367579810142,840.4306105384958,840.4306105384958,25.30614744251841,863.4095477811782,640.5192015171051
data/instances/valid_4950_2975/instance_16.lp,858.3539246144367,831.5337893538474,831.5337893538474,26.820135260589268,863.4095477811782,640.5192015171051
data/instances/valid_4950_2975/instance_17.lp,861.1859006232959,849.6280447586246,849.6280447586246,11.557855864671296,863.4095477811782,640.5192015171051
data/instances/valid_4950_2975/instance_18.lp,842.9787050440301,819.7917354033275,819.7917354033275,23.186969640702614,863.4095477811782,640.5192015171051
data/instances/valid_4950_2975/instance_19.lp,862.2571047711732,839.5351192714475,839.5351192714475,22.721985499725747,863.4095477811782,640.5192015171051
data/instances/valid_4950_2975/instance_20.lp,859.4434366067262,824.6841693652058,824.6841693652058,34.75926724152043,863.4095477811782,640.5192015171051
data/instances/valid_4950_2975/instance_1.lp,862.5349388379732,841.4645589802104,841.4645589802104,21.07037985776276,864.789147512314,650.1521496772766
data/instances/valid_4950_2975/instance_2.lp,868.5649962826562,834.6415478166341,834.6415478166341,33.92344846602214,864.789147512314,650.1521496772766
data/instances/valid_4950_2975/instance_3.lp,860.4477286705977,830.2276724854629,830.2276724854629,30.22005618513481,864.789147512314,650.1521496772766
data/instances/valid_4950_2975/instance_4.lp,878.1547675611147,860.2139799787275,860.2139799787275,17.940787582387202,864.789147512314,650.1521496772766
data/instances/valid_4950_2975/instance_5.lp,881.098083282257,852.4862658469981,852.4862658469981,28.6118174352589,864.789147512314,650.1521496772766
data/instances/valid_4950_2975/instance_6.lp,876.286251554519,860.9524969939146,860.9524969939146,15.333754560604461,864.789147512314,650.1521496772766
data/instances/valid_4950_2975/instance_7.lp,875.7995808700653,853.2563643724495,853.2563643724495,22.54321649761573,864.789147512314,650.1521496772766
data/instances/valid_4950_2975/instance_8.lp,864.5900905101583,840.1668662424286,840.1668662424286,24.42322426772978,864.789147512314,650.1521496772766
data/instances/valid_4950_2975/instance_9.lp,839.5520844175509,813.7435267624217,813.7435267624217,25.80855765512922,864.789147512314,650.1521496772766
data/instances/valid_4950_2975/instance_10.lp,864.5237534058587,838.1068509575747,838.1068509575747,26.416902448283963,864.789147512314,650.1521496772766
data/instances/valid_4950_2975/instance_11.lp,861.0341881564447,830.0031261864114,830.0031261864114,31.031061970033306,864.789147512314,650.1521496772766
data/instances/valid_4950_2975/instance_12.lp,860.5462126080757,829.3771039262076,829.3771039262076,31.169108681868124,864.789147512314,650.1521496772766
data/instances/valid_4950_2975/instance_13.lp,868.1561056850846,850.1941757144688,850.1941757144688,17.96192997061587,864.789147512314,650.1521496772766
data/instances/valid_4950_2975/instance_14.lp,866.7039460308415,832.4613297217159,832.4613297217159,34.24261630912565,864.789147512314,650.1521496772766
data/instances/valid_4950_2975/instance_15.lp,867.3951306455476,840.4306105384958,840.4306105384958,26.96452010705184,864.789147512314,650.1521496772766
data/instances/valid_4950_2975/instance_16.lp,856.7937820249505,831.5337893538474,831.5337893538474,25.259992671103078,864.789147512314,650.1521496772766
data/instances/valid_4950_2975/instance_17.lp,861.1366047008988,849.6280447586246,849.6280447586246,11.508559942274246,864.789147512314,650.1521496772766
data/instances/valid_4950_2975/instance_18.lp,850.030447948204,819.7917354033275,819.7917354033275,30.238712544876535,864.789147512314,650.1521496772766
data/instances/valid_4950_2975/instance_19.lp,868.280006791614,839.5351192714475,839.5351192714475,28.74488752016657,864.789147512314,650.1521496772766
data/instances/valid_4950_2975/instance_20.lp,864.1542502618676,824.6841693652058,824.6841693652058,39.470080896661784,864.789147512314,650.1521496772766
