instance,obj,initial,bestroot,imp,mean
data/instances/setcover/validation5000/instance_1.lp,641.0,2828.0000000000014,2828.0000000000014,2187.0000000000014,562.4
data/instances/setcover/validation5000/instance_2.lp,576.9999999999997,2785.9999999999995,2785.9999999999995,2209.0,562.4
data/instances/setcover/validation5000/instance_3.lp,610.0,2792.0,2792.0,2182.0,562.4
data/instances/setcover/validation5000/instance_4.lp,604.0,2437.0000000000005,2437.0000000000005,1833.0000000000005,562.4
data/instances/setcover/validation5000/instance_5.lp,515.0,2244.0,2244.0,1729.0,562.4
data/instances/setcover/validation5000/instance_6.lp,556.0,2468.0000000000014,2468.0000000000014,1912.0000000000014,562.4
data/instances/setcover/validation5000/instance_7.lp,581.0,2617.999999999999,2617.999999999999,2036.999999999999,562.4
data/instances/setcover/validation5000/instance_8.lp,533.0,2267.0000000000005,2267.0000000000005,1734.0000000000005,562.4
data/instances/setcover/validation5000/instance_9.lp,475.9999999999999,1985.9999999999989,1985.9999999999989,1509.999999999999,562.4
data/instances/setcover/validation5000/instance_10.lp,531.0,2148.0000000000005,2148.0000000000005,1617.0000000000005,562.4
data/instances/setcover/validation5000/instance_1.lp,637.0,2828.0000000000014,2828.0000000000014,2191.0000000000014,553.9
data/instances/setcover/validation5000/instance_2.lp,579.0,2785.9999999999995,2785.9999999999995,2206.9999999999995,553.9
data/instances/setcover/validation5000/instance_3.lp,587.0,2792.0,2792.0,2205.0,553.9
data/instances/setcover/validation5000/instance_4.lp,593.0,2437.0000000000005,2437.0000000000005,1844.0000000000005,553.9
data/instances/setcover/validation5000/instance_5.lp,507.0,2244.0,2244.0,1737.0,553.9
data/instances/setcover/validation5000/instance_6.lp,548.0,2468.0000000000014,2468.0000000000014,1920.0000000000014,553.9
data/instances/setcover/validation5000/instance_7.lp,538.0,2617.999999999999,2617.999999999999,2079.999999999999,553.9
data/instances/setcover/validation5000/instance_8.lp,546.0,2267.0000000000005,2267.0000000000005,1721.0000000000005,553.9
data/instances/setcover/validation5000/instance_9.lp,482.99999999999994,1985.9999999999989,1985.9999999999989,1502.9999999999989,553.9
data/instances/setcover/validation5000/instance_10.lp,521.0,2148.0000000000005,2148.0000000000005,1627.0000000000005,553.9
data/instances/setcover/validation5000/instance_1.lp,643.0,2828.0000000000014,2828.0000000000014,2185.0000000000014,554.0
data/instances/setcover/validation5000/instance_2.lp,574.0,2785.9999999999995,2785.9999999999995,2211.9999999999995,554.0
data/instances/setcover/validation5000/instance_3.lp,587.0,2792.0,2792.0,2205.0,554.0
data/instances/setcover/validation5000/instance_4.lp,607.0,2437.0000000000005,2437.0000000000005,1830.0000000000005,554.0
data/instances/setcover/validation5000/instance_5.lp,512.0,2244.0,2244.0,1732.0,554.0
data/instances/setcover/validation5000/instance_6.lp,545.0,2468.0000000000014,2468.0000000000014,1923.0000000000014,554.0
data/instances/setcover/validation5000/instance_7.lp,537.0,2617.999999999999,2617.999999999999,2080.999999999999,554.0
data/instances/setcover/validation5000/instance_8.lp,540.0,2267.0000000000005,2267.0000000000005,1727.0000000000005,554.0
data/instances/setcover/validation5000/instance_9.lp,468.0,1985.9999999999989,1985.9999999999989,1517.9999999999989,554.0
data/instances/setcover/validation5000/instance_10.lp,527.0,2148.0000000000005,2148.0000000000005,1621.0000000000005,554.0
data/instances/setcover/validation5000/instance_1.lp,640.0,2828.0000000000014,2828.0000000000014,2188.0000000000014,553.6
data/instances/setcover/validation5000/instance_2.lp,574.0,2785.9999999999995,2785.9999999999995,2211.9999999999995,553.6
data/instances/setcover/validation5000/instance_3.lp,588.0,2792.0,2792.0,2204.0,553.6
data/instances/setcover/validation5000/instance_4.lp,602.0,2437.0000000000005,2437.0000000000005,1835.0000000000005,553.6
data/instances/setcover/validation5000/instance_5.lp,503.0,2244.0,2244.0,1741.0,553.6
data/instances/setcover/validation5000/instance_6.lp,549.0,2468.0000000000014,2468.0000000000014,1919.0000000000014,553.6
data/instances/setcover/validation5000/instance_7.lp,536.0,2617.999999999999,2617.999999999999,2081.999999999999,553.6
data/instances/setcover/validation5000/instance_8.lp,532.0,2267.0000000000005,2267.0000000000005,1735.0000000000005,553.6
data/instances/setcover/validation5000/instance_9.lp,477.0,1985.9999999999989,1985.9999999999989,1508.9999999999989,553.6
data/instances/setcover/validation5000/instance_10.lp,535.0,2148.0000000000005,2148.0000000000005,1613.0000000000005,553.6
